,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
262,Arbor Heights,47.509551,-122.3816,GameStop,47.517539,-122.354891,Video Game Store
263,Arbor Heights,47.509551,-122.3816,Taco Time,47.512065882432395,-122.35536865885456,Taco Place
264,Arbor Heights,47.509551,-122.3816,Popeyes Louisiana Kitchen,47.51403039219058,-122.35435925099861,Fried Chicken Joint
265,Arbor Heights,47.509551,-122.3816,Chase Bank,47.513900786754014,-122.35589242495718,Bank
266,Arbor Heights,47.509551,-122.3816,U.S. Bank,47.51531660556793,-122.353755,ATM
267,Arbor Heights,47.509551,-122.3816,SUBWAY,47.50965765294092,-122.35475930188505,Sandwich Place
268,Arbor Heights,47.509551,-122.3816,Taco Bell,47.506794130350116,-122.35532856223476,Fast Food Restaurant
269,Arbor Heights,47.509551,-122.3816,KeyBank,47.51576960881502,-122.35697329044342,Bank
270,Arbor Heights,47.509551,-122.3816,Pizza Hut,47.50985686390235,-122.35451824498114,Pizza Place
271,Arbor Heights,47.509551,-122.3816,Redbox,47.51721,-122.354,Video Store
272,Arbor Heights,47.509551,-122.3816,T-Mobile,47.517552123858394,-122.35498979687691,Mobile Phone Shop
273,Arbor Heights,47.509551,-122.3816,QFC,47.5220516,-122.3659656,Supermarket
274,Arbor Heights,47.509551,-122.3816,Drunky Two Shoes BBQ,47.51580784981507,-122.35562430056108,BBQ Joint
275,Arbor Heights,47.509551,-122.3816,7-Eleven,47.5206623,-122.3762248,Convenience Store
276,Arbor Heights,47.509551,-122.3816,Walgreens,47.5177527,-122.3546379,Pharmacy
277,Arbor Heights,47.509551,-122.3816,Saar's Super Saver Foods,47.508113631401365,-122.35437452450589,Grocery Store
278,Arbor Heights,47.509551,-122.3816,El Paisano Rosticeria Y Cocina,47.516602372357745,-122.35427359080204,Mexican Restaurant
279,Arbor Heights,47.509551,-122.3816,McDonald's,47.50128449619723,-122.35459618651021,Fast Food Restaurant
280,Arbor Heights,47.509551,-122.3816,Bed Bath & Beyond,47.5228388,-122.3671412,Furniture / Home Store
281,Arbor Heights,47.509551,-122.3816,Shell,47.51713938,-122.36891724,Gas Station
282,Arbor Heights,47.509551,-122.3816,7-Eleven,47.5217599078531,-122.359738489631,Convenience Store
283,Arbor Heights,47.509551,-122.3816,Hung Long Sieu Thi White Center Supermarket,47.514197677300935,-122.35337954541674,Grocery Store
284,Arbor Heights,47.509551,-122.3816,White Center Pizza & Spaghetti House,47.510862756848766,-122.3552541333166,Pizza Place
285,Arbor Heights,47.509551,-122.3816,3.14 Bakery,47.516997811643364,-122.3548972606659,Bakery
286,Arbor Heights,47.509551,-122.3816,Uncle Mike's Barbeque,47.51629387836271,-122.35513562276992,BBQ Joint
287,Arbor Heights,47.509551,-122.3816,Shell,47.50729381,-122.35343282,Gas Station
288,Arbor Heights,47.509551,-122.3816,KFC,47.51227982040615,-122.35467431473256,Fried Chicken Joint
289,Arbor Heights,47.509551,-122.3816,Sleep Country USA - West Seattle,47.52252986159741,-122.36673313880867,Mattress Store
290,Arbor Heights,47.509551,-122.3816,Fauntleroy Ferry Terminal,47.523226780283096,-122.39534682929258,Pier
291,Arbor Heights,47.509551,-122.3816,Zip Mart,47.50737726688385,-122.35540688037872,Food & Drink Shop
292,Arbor Heights,47.509551,-122.3816,State Liquor Store,47.523984355955754,-122.36530417291797,Liquor Store
293,Arbor Heights,47.509551,-122.3816,Chief Sealth High School Stadium,47.527370338410904,-122.36753391893961,Soccer Field
294,Arbor Heights,47.509551,-122.3816,Southwest Pool,47.527971354091655,-122.36905986346356,Pool
295,Atlantic,47.597246000000005,-122.30621399999998,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant
296,Atlantic,47.597246000000005,-122.30621399999998,Seattle Bouldering Project,47.59350528645206,-122.31092469333515,Climbing Gym
297,Atlantic,47.597246000000005,-122.30621399999998,Wood Shop BBQ,47.59914107447791,-122.29924860515175,BBQ Joint
298,Atlantic,47.597246000000005,-122.30621399999998,Pratt Fine Arts Center,47.59973068822389,-122.30720937699253,Art Gallery
299,Atlantic,47.597246000000005,-122.30621399999998,Humble Pie,47.59763451751137,-122.31320518455999,Pizza Place
300,Atlantic,47.597246000000005,-122.30621399999998,Standard Brewing,47.599396392710794,-122.29971095345121,Brewery
301,Atlantic,47.597246000000005,-122.30621399999998,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop
302,Atlantic,47.597246000000005,-122.30621399999998,Pho Bac Sup Shop,47.59944334159577,-122.31529782031112,Vietnamese Restaurant
303,Atlantic,47.597246000000005,-122.30621399999998,Reckless Noodle House,47.59912699567528,-122.29897351719816,Vietnamese Restaurant
304,Atlantic,47.597246000000005,-122.30621399999998,Saigon Deli,47.59908354262406,-122.31536995647217,Vietnamese Restaurant
305,Atlantic,47.597246000000005,-122.30621399999998,Phở Bắc,47.599382275430806,-122.3146856399353,Vietnamese Restaurant
306,Atlantic,47.597246000000005,-122.30621399999998,Tamarind Tree,47.59982899733872,-122.31789066445099,Vietnamese Restaurant
307,Atlantic,47.597246000000005,-122.30621399999998,Judkins Park and Playfield,47.593098875295226,-122.30348188220185,Park
308,Atlantic,47.597246000000005,-122.30621399999998,Chu Minh Tofu And Vegetarian Deli,47.59887052180144,-122.31751898103563,Vietnamese Restaurant
309,Atlantic,47.597246000000005,-122.30621399999998,Ezell's Famous Chicken,47.606404527721864,-122.3028900255417,Fried Chicken Joint
310,Atlantic,47.597246000000005,-122.30621399999998,Song Phang Kong,47.59914815252397,-122.31908013862102,Thai Restaurant
311,Atlantic,47.597246000000005,-122.30621399999998,Dong Thap Noodles,47.599841809234114,-122.31739444930886,Noodle House
312,Atlantic,47.597246000000005,-122.30621399999998,Cappy's Boxing Gym,47.59924095956592,-122.29826519897394,Gym
313,Atlantic,47.597246000000005,-122.30621399999998,San Fernando Roasted Peruvian Chicken,47.593940557006746,-122.30985713383448,South American Restaurant
314,Atlantic,47.597246000000005,-122.30621399999998,L'Oursin,47.60616043653752,-122.31472055101055,French Restaurant
315,Atlantic,47.597246000000005,-122.30621399999998,Starbucks,47.597098,-122.312493,Coffee Shop
316,Atlantic,47.597246000000005,-122.30621399999998,Lan Huê,47.59919596087398,-122.32022778202317,Vietnamese Restaurant
317,Atlantic,47.597246000000005,-122.30621399999998,Mi La Cai,47.600491,-122.316938,Asian Restaurant
318,Atlantic,47.597246000000005,-122.30621399999998,Sichuanese Cuisine,47.599445449722246,-122.31755528969278,Chinese Restaurant
319,Atlantic,47.597246000000005,-122.30621399999998,Dr. Jose Rizal Park,47.59277912109141,-122.31833338737486,Park
320,Atlantic,47.597246000000005,-122.30621399999998,Ba Bar,47.60714856912167,-122.31657821247472,Vietnamese Restaurant
321,Atlantic,47.597246000000005,-122.30621399999998,Goodwill Seattle Flagship,47.59684150865384,-122.31460564806775,Thrift / Vintage Store
322,Atlantic,47.597246000000005,-122.30621399999998,Cafe Selam,47.60786326046941,-122.29730498390884,Ethiopian Restaurant
323,Atlantic,47.597246000000005,-122.30621399999998,Quick Pack Food Mart,47.599413639555245,-122.29784183771203,Grocery Store
324,Atlantic,47.597246000000005,-122.30621399999998,Pho So 1,47.59913941624844,-122.31667989003729,Vietnamese Restaurant
325,Atlantic,47.597246000000005,-122.30621399999998,Kinokuniya Book Store,47.59730729413182,-122.32677280990137,Bookstore
326,Atlantic,47.597246000000005,-122.30621399999998,QED Coffee,47.589677274544194,-122.29235845256639,Coffee Shop
327,Atlantic,47.597246000000005,-122.30621399999998,Uwajimaya,47.59685532,-122.32686411,Supermarket
328,Atlantic,47.597246000000005,-122.30621399999998,Massive Monkees studios: The Beacon,47.5984063671401,-122.32438474693936,Dance Studio
329,Atlantic,47.597246000000005,-122.30621399999998,Mt Baker Ridge Viewpoint,47.58974605166204,-122.2924320432909,Scenic Lookout
330,Atlantic,47.597246000000005,-122.30621399999998,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant
331,Atlantic,47.597246000000005,-122.30621399999998,Go Poké,47.598229,-122.325254,Poke Place
332,Atlantic,47.597246000000005,-122.30621399999998,Thanh Son Tofu,47.598632370595176,-122.31521288139412,Vietnamese Restaurant
333,Atlantic,47.597246000000005,-122.30621399999998,Green Leaf Vietnamese Restaurant,47.59858422766606,-122.3224386644867,Vietnamese Restaurant
334,Atlantic,47.597246000000005,-122.30621399999998,Heyday,47.59047650413974,-122.2923673292927,New American Restaurant
335,Atlantic,47.597246000000005,-122.30621399999998,Kau Kau Barbeque Market,47.59838388345117,-122.3248413522391,Chinese Restaurant
336,Atlantic,47.597246000000005,-122.30621399999998,Chuck's Hop Shop - Central District,47.61285551371564,-122.30592401038638,Beer Store
337,Atlantic,47.597246000000005,-122.30621399999998,Fuji Bakery,47.59835648956966,-122.32641879822985,Bakery
338,Atlantic,47.597246000000005,-122.30621399999998,Hood Famous Cafe + Bar,47.59800673680192,-122.32776719034055,Café
339,Atlantic,47.597246000000005,-122.30621399999998,"Little Sheep Mongolian Hot Pot, Seattle",47.597454046633814,-122.32619062617528,Hotpot Restaurant
340,Atlantic,47.597246000000005,-122.30621399999998,Seattle Children's Play Garden,47.587401385545526,-122.30181631662101,Playground
341,Atlantic,47.597246000000005,-122.30621399999998,Canon,47.611252580301,-122.3166638576684,Cocktail Bar
342,Atlantic,47.597246000000005,-122.30621399999998,Momo,47.59923477153534,-122.32627285953772,Boutique
343,Atlantic,47.597246000000005,-122.30621399999998,Maneki,47.599674852845304,-122.32636588867386,Sushi Restaurant
344,Atlantic,47.597246000000005,-122.30621399999998,Lam's Seafood Market,47.59808783998594,-122.31613529741543,Grocery Store
345,Atlantic,47.597246000000005,-122.30621399999998,Raised Doughnuts,47.611689,-122.30306100000001,Donut Shop
346,Atlantic,47.597246000000005,-122.30621399999998,Powell Barnett Park,47.604747,-122.296219,Playground
347,Atlantic,47.597246000000005,-122.30621399999998,Big John's PFI,47.594397259820624,-122.32707496561589,Cheese Shop
348,Atlantic,47.597246000000005,-122.30621399999998,Byrek & Baguette,47.608928700744556,-122.31681996933546,Eastern European Restaurant
349,Atlantic,47.597246000000005,-122.30621399999998,Golden Wheat Bakery,47.60806530527562,-122.29447645104844,Bakery
350,Atlantic,47.597246000000005,-122.30621399999998,Dough Zone Dumpling House,47.59793086989331,-122.32762427885967,Dumpling Restaurant
351,Atlantic,47.597246000000005,-122.30621399999998,East Portal Viewpoint,47.59041207921038,-122.28891070892188,Scenic Lookout
352,Atlantic,47.597246000000005,-122.30621399999998,Frye Art Museum,47.60705069445229,-122.32432584139437,Art Museum
353,Atlantic,47.597246000000005,-122.30621399999998,Squirrel Chops,47.61287989259248,-122.30336110029992,Coffee Shop
354,Atlantic,47.597246000000005,-122.30621399999998,Central Cinema,47.61331936968602,-122.30528041937013,Indie Movie Theater
355,Atlantic,47.597246000000005,-122.30621399999998,Uncle Ike's CD,47.6131353,-122.3016857,Marijuana Dispensary
356,Atlantic,47.597246000000005,-122.30621399999998,Young Tea,47.597366213216866,-122.32596158981323,Bubble Tea Shop
357,Atlantic,47.597246000000005,-122.30621399999998,World Pizza,47.59842425921504,-122.3239498169,Pizza Place
358,Atlantic,47.597246000000005,-122.30621399999998,Uwajimaya Deli,47.59736400493353,-122.32726686095577,Deli / Bodega
359,Atlantic,47.597246000000005,-122.30621399999998,Wing Luke Museum of the Asian Pacific American Experience,47.598443609334545,-122.32300040808246,History Museum
360,Atlantic,47.597246000000005,-122.30621399999998,Stumptown Coffee Roasters,47.6119701441815,-122.3170201528373,Coffee Shop
361,Atlantic,47.597246000000005,-122.30621399999998,Theatre Off Jackson,47.59889822944957,-122.32398871067649,Performing Arts Venue
362,Atlantic,47.597246000000005,-122.30621399999998,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop
363,Atlantic,47.597246000000005,-122.30621399999998,Central Pizza,47.59919191767801,-122.29482716621867,Pizza Place
364,Atlantic,47.597246000000005,-122.30621399999998,Tougo Coffee Co.,47.61328823484205,-122.30873125275592,Coffee Shop
365,Atlantic,47.597246000000005,-122.30621399999998,CenturyLink Field,47.59478900349768,-122.33190396637805,Stadium
366,Atlantic,47.597246000000005,-122.30621399999998,New Century Tea Gallery,47.598579,-122.324696,Tea Room
367,Atlantic,47.597246000000005,-122.30621399999998,Flatstick Pub,47.6001432,-122.3310024,Mini Golf
368,Atlantic,47.597246000000005,-122.30621399999998,Borracchini's Bakery,47.58299834027928,-122.30185515071778,Bakery
369,Atlantic,47.597246000000005,-122.30621399999998,Union Coffee,47.61288925888979,-122.30100182066299,Coffee Shop
370,Atlantic,47.597246000000005,-122.30621399999998,Bambu,47.59784830563128,-122.32357537531317,Dessert Shop
371,Atlantic,47.597246000000005,-122.30621399999998,Jade Garden,47.59846852572892,-122.32369061732766,Chinese Restaurant
372,Atlantic,47.597246000000005,-122.30621399999998,Seattle Pinball Museum,47.597937129633564,-122.32501139925274,Museum
373,Atlantic,47.597246000000005,-122.30621399999998,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545173,Donut Shop
374,Atlantic,47.597246000000005,-122.30621399999998,Meet the Moon,47.602248725220285,-122.2849774633044,Café
375,Atlantic,47.597246000000005,-122.30621399999998,Tacos Chukis,47.57954485710303,-122.31159131110192,Taco Place
376,Atlantic,47.597246000000005,-122.30621399999998,Biscuit B*tch,47.603237,-122.33201,Breakfast Spot
377,Atlantic,47.597246000000005,-122.30621399999998,Café Presse,47.61208154722242,-122.31702755169711,French Restaurant
378,Atlantic,47.597246000000005,-122.30621399999998,Il Corvo,47.602521877965955,-122.33195233639914,Italian Restaurant
379,Atlantic,47.597246000000005,-122.30621399999998,Mutual Fish,47.58213867999522,-122.30132854103448,Fish Market
380,Atlantic,47.597246000000005,-122.30621399999998,Bar Cotto,47.61508819565662,-122.31280914887529,Italian Restaurant
381,Atlantic,47.597246000000005,-122.30621399999998,Columbia Tower Club,47.60450651693834,-122.33048379421234,Social Club
382,Atlantic,47.597246000000005,-122.30621399999998,The Station,47.57996050178468,-122.31228549006548,Coffee Shop
383,Atlantic,47.597246000000005,-122.30621399999998,barre3,47.61312308979433,-122.31649492510954,Gym / Fitness Center
384,Atlantic,47.597246000000005,-122.30621399999998,Piroshki on Madison,47.60997767135052,-122.32333497159284,Snack Place
385,Atlantic,47.597246000000005,-122.30621399999998,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop
386,Atlantic,47.597246000000005,-122.30621399999998,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar
387,Atlantic,47.597246000000005,-122.30621399999998,Pink Gorilla,47.59825599591475,-122.32624942551264,Video Game Store
388,Atlantic,47.597246000000005,-122.30621399999998,Leschi Park,47.60143295516684,-122.28569579803232,Park
389,Atlantic,47.597246000000005,-122.30621399999998,Spinasse,47.6150499,-122.31442,Italian Restaurant
390,Atlantic,47.597246000000005,-122.30621399999998,Fort St. George,47.59835482384841,-122.3262279500788,Japanese Restaurant
391,Atlantic,47.597246000000005,-122.30621399999998,Central Co-op,47.61534941517719,-122.31108746582152,Grocery Store
392,Atlantic,47.597246000000005,-122.30621399999998,adey abeba,47.612735,-122.303843,Ethiopian Restaurant
393,Atlantic,47.597246000000005,-122.30621399999998,T-Mobile Park,47.5905672564525,-122.3330183524429,Baseball Stadium
394,Atlantic,47.597246000000005,-122.30621399999998,Momiji,47.61486612825033,-122.31669430946894,Sushi Restaurant
395,Ballard,47.677385,-122.386494,Copine,47.67574136749478,-122.38740432867978,French Restaurant
396,Ballard,47.677385,-122.386494,Cafe Besalu,47.67197127046342,-122.38775528572725,Bakery
397,Ballard,47.677385,-122.386494,Baleen,47.675779,-122.38191,Jewelry Store
398,Ballard,47.677385,-122.386494,Olaf's,47.67471181910651,-122.38781490780408,Bar
399,Ballard,47.677385,-122.386494,Top Banana,47.67615878335164,-122.37723503043935,Farmers Market
400,Ballard,47.677385,-122.386494,Salmon Bay Park,47.67918224152669,-122.38126445349697,Park
401,Ballard,47.677385,-122.386494,Un Bien,47.68163662900125,-122.37663719087422,Caribbean Restaurant
402,Ballard,47.677385,-122.386494,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant
403,Ballard,47.677385,-122.386494,Delancey,47.67954593341448,-122.37476960718206,Pizza Place
404,Ballard,47.677385,-122.386494,Frankie & Jo’s,47.67952771129339,-122.37459443715365,Ice Cream Shop
405,Ballard,47.677385,-122.386494,Essex,47.679485575063595,-122.37489114357932,Cocktail Bar
406,Ballard,47.677385,-122.386494,Kimchi House,47.67137242571149,-122.38776305505162,Korean Restaurant
407,Ballard,47.677385,-122.386494,Mr. Gyros,47.669304093851295,-122.38201770061767,Mediterranean Restaurant
408,Ballard,47.677385,-122.386494,Salt & Straw,47.66820996603503,-122.38553358465342,Ice Cream Shop
409,Ballard,47.677385,-122.386494,8oz Burger & Co.,47.66860137419473,-122.38819226582079,Burger Joint
410,Ballard,47.677385,-122.386494,Biscuit & Bean,47.67184836931982,-122.37631377221527,Coffee Shop
411,Ballard,47.677385,-122.386494,DIGS,47.66885871632632,-122.38237945623767,Furniture / Home Store
412,Ballard,47.677385,-122.386494,Ballard Boys & Girls Club,47.67511980575124,-122.38179335868318,Baseball Field
413,Ballard,47.677385,-122.386494,Pink Bee,47.669632,-122.382668,Thai Restaurant
414,Ballard,47.677385,-122.386494,Ballard Farmer's Market,47.66746622660104,-122.3843155334636,Farmers Market
415,Ballard,47.677385,-122.386494,La Carta De Oaxaca,47.6681689403781,-122.38576711568744,Mexican Restaurant
416,Ballard,47.677385,-122.386494,Sonic Boom Records,47.66860225410091,-122.3851395277658,Record Shop
417,Ballard,47.677385,-122.386494,Pie Bar,47.66872527413659,-122.3856557064263,Dessert Shop
